channelId,title,description,customUrl,subscribers,views,videos,hiddenSubscribers,publishedAt,country,defaultLanguage,keywords,uploadsPlaylistId,topics,query
UC0SDn_nyc7rxuOOh1-waFCw,Eesti Lennuakadeemia,"✈️ Tere tulemast Eesti Lennuakadeemia ametlikule Youtube'i kanalile. Oleme ainus kõrgkool Eestis, kus on võimalik omandada lennundusalane kõrgharidus.

Õppima saab asuda järgnevatele suundadele:
👉 lennunduse info- ja telekommunikatsioonitehnoloogia (lennundustehnika õppekava)
👉 õhusõiduki ehitus ja hooldus (lennundustehnika õppekava)
👉 lennuliiklusteenused, 
👉 õhusõiduki juhtimine
👉 lennunduskorraldus

👉 kommertslennunduse juhtimine (ingliskeelne õpe)
👉 ärilise lennutranspordi piloot (ingliskeel",@eestilennuakadeemia,487,1286421,56,False,2012-07-25T11:37:35Z,EE,,,UU0SDn_nyc7rxuOOh1-waFCw,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Technology, https://en.wikipedia.org/wiki/Vehicle",eesti
UCvwONwc7Y3Xoa6oRBpK8rCA,Eesti Maaülikooli Spordiklubi,,@eestimaaulikoolispordiklub3911,161,28650,220,False,2016-07-26T13:42:12Z,EE,,Eesti Maaülikooli Spordiklubi emü sport.emu.ee,UUvwONwc7Y3Xoa6oRBpK8rCA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Basketball, https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Association_football",eesti
UC4p7kiY8kKWzySBLpwOUR0w,3 Klikki,"Kasvata oma äri Google ja Facebook ADS Abil! Tõstame Eesti digiturunduse kvaliteedi taset.
",@3klikki,2,2528,4,False,2025-02-24T10:12:09.789584Z,,,,UU4p7kiY8kKWzySBLpwOUR0w,,eesti äri
UC1MCt8t6-0XPez5XoXi79Dw,Eesti Teaduste Akadeemia,"Tere, olen Eesti teaduste akadeemia! Kas soovid esimesena teada saada lahedaid teaduslikke fakte ja üllatada tuttavaid oma eruditsiooniga? Hakka meie Youtube'i kanali jälgijaks!",@eestiteadusteakadeemia1968,1040,187580,783,False,2017-03-01T10:30:42Z,EE,,,UU1MCt8t6-0XPez5XoXi79Dw,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Society",eesti youtuber
UCserLL9TfON2ZfcQn8kC8Rg,Eesti Teadusagentuur,"ETAg-i YouTube videokanal vahendab  videoklippe,  videosalvestusi ETAg-i eestvõttel ja osalusel toimunud seminaridest, konverentsidest ja muudest sündmustest.",@eestiteadusagentuur,434,548091,777,False,2014-09-15T09:07:25Z,,,,UUserLL9TfON2ZfcQn8kC8Rg,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Society",eesti youtuber
UC4vsix7clxN9NbGjXOzCDKA,ESTchallenges,,@estchallenges,29,4673,13,False,2013-02-08T22:36:28Z,,,,UU4vsix7clxN9NbGjXOzCDKA,https://en.wikipedia.org/wiki/Lifestyle_(sociology),kuidas teha
UCnjA-HK8FuCevcAG3wn-Jhg,Jalgpalliarhiiv,,@jalgpalliarhiiv3799,11,10180,39,False,2014-09-06T13:56:57Z,,,,UUnjA-HK8FuCevcAG3wn-Jhg,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Association_football",eesti jalgpall
UC-iCVwaHwd41JC6u2tusM-Q,Allee galerii,Allee galerii kunstikanal.,@alleegalerii7481,507,700935,313,False,2020-11-11T13:21:31.724259Z,EE,,,UU-iCVwaHwd41JC6u2tusM-Q,"https://en.wikipedia.org/wiki/Hobby, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti kunst
UCcB-4wKX_hn9g6FnhGwluSA,LÄLÄ — õppevideod lihtsas eesti keeles,"


",@lalaavek,4180,1151461,20,False,2023-08-30T19:30:55.955288Z,EE,,"""EESTI KEEL"" LASTELE",UUcB-4wKX_hn9g6FnhGwluSA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Film",eesti
UCo0R0YVguhHoqhQT_YazZFg,Eesti Keele Instituut,,@eestikeeleinstituut,1600,489329,297,False,2017-05-18T13:14:12Z,,,,UUo0R0YVguhHoqhQT_YazZFg,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Society",eesti
UCKwK2NIC1IoW51kGuzzamDQ,Lasnord 🏘 Home decor ,"Welcome to my channel about interior decor, art, and creative inspiration for your home!
Here you'll find unique styling ideas, original handmade pieces, cozy accents, and inspiring DIY projects.
I’m an artist and designer sharing how to turn your home into a soulful, beautiful space.
Subscribe if you love art objects, comfort, creativity, and aesthetic living!
🔔 New videos every week.

Follow me on Instagram: https://instagram.com/danutalasnord

Original prints, cushions, abstract art and more ",@lasnordstore-w6x,17,35862,73,False,2025-06-20T09:19:34.943126Z,,,,UUKwK2NIC1IoW51kGuzzamDQ,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Hobby",eesti kultuur
UCDP2lL90_vDxfJQ5ZPIQTNg,Rayo,"⚡ Siit kanalilt leiab-

📷 Tänapäeva 20 aastase suhtes mehe jäädvustused igapäeva elust ja tegemistest

⚙️ Testime ja avastame erinevaid tehnika seadmeid ja muud huvitavat, mis kätte satub

🎮 Proovime erinevaid põnevaid ja uusi mänge Robloxis 


⚡ Ideaalne kanal kuhu tulla kui ootad paar minutit bussi 🚍, üritad magama jääda 🛌 või vajad midagi söögi kõrvale 🥪 vaadata!

⚡ Kui kõik selline (või mõni osa sellest) pakub huvi, ära kindlasti unusta TELLIDA 🔔 jätta LIKE 👍 & KOMMENTEERIDA 💬 oma lemmik osa",@thisisrayo28,44,6053,54,False,2021-01-27T19:57:46.549929Z,,,,UUDP2lL90_vDxfJQ5ZPIQTNg,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Casual_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Simulation_video_game, https://en.wikipedia.org/wiki/Action-adventure_game",proovime
UC79s56RUnB7xKbkr9bbq0Lg,Õpime koos hariduse häälekandja,"""Õpime koos"" on haridusteemaline taskuhääling, kus hariduselu praktikud ja visionäärid jagavad kuulajatele oma teadmisi, kogemusi ja ideid, eesmärgiga pakkuda lihtsat ja mugavat võimalust õppimiseks ja inspiratsiooni saamiseks.​
Taskuhäälingut juhivad õpetajad Karin Tõevere ja Signe Salumäe.

Saated leiad voogedastusplatvormidelt ning YouTube'ist. Kirjalikud kokkuvõtted meie blogist: opimekoos.ee

Kui sinagi saad koos meiega uusi mõtteid ja inspiratsiooni, siis anna taskuhäälingule hoogu juurde.",@opimekoos,353,36118,153,False,2016-11-27T11:12:31Z,,,,UU79s56RUnB7xKbkr9bbq0Lg,https://en.wikipedia.org/wiki/Knowledge,eesti taskuhääling
UCGYNx7O8Ed8muQ9RtLZcVvg,The Kurk Gaming,"Subscribe, et saada kurkeriks!",@thekurkgaming1139,114,7195,70,False,2015-10-31T14:13:30Z,EE,,,UUGYNx7O8Ed8muQ9RtLZcVvg,"https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Strategy_video_game",eesti gaming
UCs5u64m_dBw8M92H88gLxVw,FC Tartu,"Jalgpalliklubi FC Tartu, treeningud Tartus ja Tõrvandis. www.fctartu.ee",@fctartu,32,58856,156,False,2009-05-16T09:06:44Z,,,,UUs5u64m_dBw8M92H88gLxVw,"https://en.wikipedia.org/wiki/Association_football, https://en.wikipedia.org/wiki/Sport",tartu
UC6MbZoRxeNcvf8M8iM4zYcQ,EESTI VINED,"Kergest muigest naerupahvakuteni välja 😏👌😂

Kui Teil on mõni lahe video, idee või lihtsalt hea tuju, siis saatke meile e-mail (eestivined@gmail.com) või Facebooki sõnum (https://www.facebook.com/EESTIVINED)

Nautige! :)",@eestivined,6160,919607,53,False,2015-04-16T13:10:35Z,EE,en,"""eesti vined"" eesti vined vine estvines ""estonian vine"" ""vine eesti"" ""vine estonia"" videod ""naljakad videod"" funny estonia estonian ""populaarne video"" ""fruda aruk"" ""viineri viin"" ""eesti tik-tok"" ""eestikeelsed tiktokid"" ""eesti tiktokker"" tiktok tik-tok",UU6MbZoRxeNcvf8M8iM4zYcQ,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Humour",eesti
UC0ndG37PqLskpQ47xUTTEsg,Unibet Arena,"Unibet Arena (named Saku Suurhall until 31 December 2022) is a multi-purpose indoor arena in the capital of Estonia, Tallinn. Opened in November 2001, it is the largest multi-purpose hall in the country with around 7,200 seats but can hold up to 10,000 people. It generally hosts basketball games, as well as trade fairs, corporate events and various concerts.
",@unibetarena,12,36817,22,False,2014-12-22T21:20:04Z,,,,UU0ndG37PqLskpQ47xUTTEsg,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Entertainment",eesti teadus
UCj2ZqHI9SdGGAf69OdGrnpg,URETEK Baltic Eesti,"URETEK Baltic on juhtiv geopolümeeridega pinnaseparanduse ettevõte. URETEK Baltic kasutab patenteeritud tehnoloogiaid, et pakkuda mittehäirivaid geotehniliste inseneritööde lahendusi paljudes erinevates vajumise kõrvaldamise ja konstruktsioonilise toe valdkondades.
",@uretekbalticeesti,6,75629,41,False,2021-05-26T05:40:36.627054Z,EE,,"""Vundamendi vajumine"" ""põranda vajumine"" ""pinnase vajumine"" ""maja vajub"" ""pinnase tihendamine"" ""põranda tõstmine"" ""vundamendi tõstmine"" ""pragu seinas"" ""mõra seinas"" ""pragu põrandas"" ""mõra põrandas"" ""talumaja renoveerimine"" ""house subsiding""",UUj2ZqHI9SdGGAf69OdGrnpg,"https://en.wikipedia.org/wiki/Health, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti tehnoloogia
UCLbm7JSnXGcLa3DJrFD3XRw,AI Eesti,"AI Eesti podcastis kohtuvad tehnoloogiaentusiastid, tehisintellekti spetsialistid ja tulevikku kujundavad ettevõtjad. Uurime, kuidas AI mõjutab Eesti majandust, ühiskonda ja igapäevaelu. Arutame innovaatilisi lahendusi, jagame praktilisi kogemusi ning avastame võimalusi, kuidas Eesti saaks nutikamalt kasutada tehisintellekti potentsiaali.",@aieesti,19,1950,29,False,2025-04-22T05:50:35.073661Z,,,,UULbm7JSnXGcLa3DJrFD3XRw,"https://en.wikipedia.org/wiki/Technology, https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Business, https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti tehnoloogia
UCOxhfHpeiF38TQ1D9RTB3og,Pärnu JK Poseidon,,@parnujkposeidon1488,78,16708,23,False,2016-03-21T12:28:03Z,,,,UUOxhfHpeiF38TQ1D9RTB3og,"https://en.wikipedia.org/wiki/Association_football, https://en.wikipedia.org/wiki/Sport",pärnu
UCGTX8oCwTVLkdPYf6dIlbjg,2hullu,YO,@2hullu,46,26366,32,False,2007-07-09T08:53:40Z,,,,UUGTX8oCwTVLkdPYf6dIlbjg,"https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Vehicle",eesti loodus
UC_GmqcETfYtlziE3b9w0q5w,Jarod,Olen aktiivne mootorrattasõidu entusiast ning jagan oma tegemisi sotsiaalmeedias.,@jarod-kevin,294,23190,134,False,2017-05-29T15:35:56Z,,,,UU_GmqcETfYtlziE3b9w0q5w,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Vehicle",proovime
UCZgTlybJo5KELDAysYsvE6w,Narva,,@narva8400,6,684,2,False,2016-03-17T19:12:50Z,,,,UUZgTlybJo5KELDAysYsvE6w,"https://en.wikipedia.org/wiki/Action_game, https://en.wikipedia.org/wiki/Strategy_video_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Role-playing_video_game",narva
UCLG9ALka9jhLmhxGwdo_9Zg,Narva Pähklimäe Gümnaasium,,@pahklimae11,908,230500,206,False,2014-10-04T13:28:30Z,,,,UULG9ALka9jhLmhxGwdo_9Zg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),narva
UCQNtOrtXvmRLOmHgT8PKvPQ,Mudel-Eesti SA,Mudel-Eesti SA korraldab ühiskonda simuleerivaid üritusi.,@mudeleesti,91,20496,94,False,2009-12-12T23:52:59Z,,,,UUQNtOrtXvmRLOmHgT8PKvPQ,"https://en.wikipedia.org/wiki/Society, https://en.wikipedia.org/wiki/Politics",eesti poliitika
UC0-qVjDmfGAWqyd3Gj4wliw,Beyblade Burst Eesti,"Beyblade burst gaming
Varsti tuleb 11.subi eri",@beybladebursteesti9227,13,763,10,False,2018-01-03T11:19:02Z,,,,UU0-qVjDmfGAWqyd3Gj4wliw,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti gaming
UCn7WdL93ebG4uiEjnsiZ-8g,Pärnu Ühisgümnaasium,,@py1861,7,3995,18,False,2019-03-23T10:40:31Z,EE,,,UUn7WdL93ebG4uiEjnsiZ-8g,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Knowledge",pärnu
UCbjHAoywbLGUoOSXLLj_lLA,NARVA,"
PLEASE LIKE 👍 AND SUBSCRIBE",@narva-09,15,669,18,False,2024-06-09T08:44:34.395485Z,,,,UUbjHAoywbLGUoOSXLLj_lLA,"https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",narva
UCQ_xwkaZ9D81hjh7AyJCsRA,Eesti Muusika,,@eestimuusika4806,378,532406,18,False,2015-07-05T07:43:08Z,,,,UUQ_xwkaZ9D81hjh7AyJCsRA,"https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Rock_music, https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Independent_music",eesti muusika
UCM20v7yml9bcgtgoX-D8fcg,HIIUMAA (Ambient Music),"This is a channel of atmospheric author music, in which I explore textures, sounds and melodies to create suggestive, mysterious and somewhat dark environments. It is a very cinematic type of music, because with it you can imagine worlds and places and transport yourself to them.

🖤 All of these pieces of dark ambient music are originals.

👉I encourage you to subscribe to the channel to support me in this project and be aware of the new music that I am posting. 😃

You can also follow me on Insta",@hiiumaamusic,132,12429,18,False,2024-04-09T18:55:23.137318Z,,en,,UUM20v7yml9bcgtgoX-D8fcg,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Electronic_music",hiiumaa
UCaYsXX-sawM0k2vIJehkj1Q,Aldar Eesti,"Aldar Eesti OÜ on Eesti kapitalil põhinev jae­- ja hulgimüügiga tegelev ettevõte, mille kaubamärgid on kõigile tuttavad SuperAlko, CityAlko, Sadama Turg, Aldar Market ja Kochi Aidad.

Meie kauplused asuvad Eesti suuremates linnades, sealhulgas mitmes Tallinna kaubanduskeskuses, Tartus Sõbrakeskuses ja Rakveres Kroonikeskuses ning alates selle aasta oktoobrist ka Lätis Ainažis ja Valkas. Mõlemas Läti kaupluses on müügipinda üle 1000 m² ja valik mitmekesine ning hinnad soodsad.

Hetkel kuulub Alda",@aldareesti6130,9,502847,17,False,2017-12-01T11:30:23Z,EE,,,UUaYsXX-sawM0k2vIJehkj1Q,https://en.wikipedia.org/wiki/Lifestyle_(sociology),eesti reis
UCsV2Mp76mibPlJtfbBSdjDw,Eesti Mämgur,Teen teie jaoks videoid alati ning loodan et need teile ka meeldivad. ,@eestimamgur,362,95572,48,False,2022-05-23T18:10:44.104426Z,EE,,,UUsV2Mp76mibPlJtfbBSdjDw,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Casual_game",eesti
UCjnszmDYmb5fIlMy_HZQmhQ,Esttuber,,@esttuber,77,39238,21,False,2025-05-16T16:22:32.615416Z,,,,UUjnszmDYmb5fIlMy_HZQmhQ,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Entertainment",eesti ajalugu
UCA88unX2zRoEkmTHHDISw_A,Jesús Narva MX (OFICIAL),Somos tamaulipas Heroica Matamoros estados unidos y Mexico,@jesusnavz8770,1040,460220,558,False,2021-11-04T17:23:23.447815Z,,,,UUA88unX2zRoEkmTHHDISw_A,https://en.wikipedia.org/wiki/Lifestyle_(sociology),narva
UCrMi2J8nsTDCd9S9tQAF4-A,The Tuberkuloited - Topic,,,521,1067796,100,False,2013-12-21T00:15:31Z,,,,UUrMi2J8nsTDCd9S9tQAF4-A,"https://en.wikipedia.org/wiki/Rock_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",eesti laulud
UCMEogWTQYzF7YYpiB1UIgTg,Eesti Kommunist,"Seltsimehed,
tere tulemast kanalisse, mis on pühendatud ainult kommunismile. Täpsemalt Eesti Nõukogude Sotsialistliku Vabariigi ajalugu. Sellel kanalil pole veel sisu avaldatud, kuid hoolitsen teie kommunistliku hariduse eest tulevikus.",@eestikommunist6879,23,10239,7,False,2020-05-26T09:38:50.901516Z,,,,UUMEogWTQYzF7YYpiB1UIgTg,https://en.wikipedia.org/wiki/Music,eesti ajalugu
UCHE4l9n2r65qRcs_CwJAbtQ,Terve Pärnu EKRE,"Siimo Lopsik
Eesti konservatiivne rahvaerakond liige
EKRE Pärnu linnavolikogu fraktsioon
Ärkamisaeg
",@siimoekre,58,6816,13,False,2025-01-21T14:17:38.674648Z,,,,UUHE4l9n2r65qRcs_CwJAbtQ,"https://en.wikipedia.org/wiki/Politics, https://en.wikipedia.org/wiki/Society",pärnu
UCSxQRvDE-BMH3G9zV8UhuGw,Hiidlaste Koostöökogu,,@hiidlastekoostookogu2529,18,4594,25,False,2020-10-21T10:53:23.910449Z,EE,,,UUSxQRvDE-BMH3G9zV8UhuGw,"https://en.wikipedia.org/wiki/Food, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Tourism",hiiumaa
UClf7lUtB2eaVN5suZrxYMHQ,Elu Roosas Mullis,"Mis juhtub siis, kui oled harjunud elama roosa mulli sees, kuid ühel hetkel läheb see katki. Podcast Elu Roosas Mullis toob kuulajateni naljakad lood mulli seest ja valusad õppetunnid mullist väljas.  Lisaks kajastab Podcast päevakajalisi probleeme ning puudutab ka valguskartvaid teemasid meie kõigi eludes. Oodatud külalised ja huvitavad ettevõtmised. Eesmärk on jääda endaks ja anda kaasa mullike kõige südamelähedamatest teemadest.🫧",@eluroosasmullis,73,3361,5,False,2024-07-21T13:27:19.280167Z,EE,,"podcast Eesti taskuhääling Rika Rohumets ""Rika Rohumets""",UUlf7lUtB2eaVN5suZrxYMHQ,"https://en.wikipedia.org/wiki/Health, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",minu elu
UC7yc9bEVjXGZvvcGVQtxtQg,Tallinn Sports Academy,"•Official page of Tallinn Sports Academy

",@tallinnsportsacademy,321,35451,55,False,2020-02-26T13:51:44.983899Z,EE,,,UU7yc9bEVjXGZvvcGVQtxtQg,"https://en.wikipedia.org/wiki/Basketball, https://en.wikipedia.org/wiki/Sport, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",tallinn
UC72s9GYiohGwp50GtOY3qgw,muusika eesti,,@muusikaeesti2881,119,111765,5,False,2014-02-05T16:33:46Z,,,,UU72s9GYiohGwp50GtOY3qgw,"https://en.wikipedia.org/wiki/Classical_music, https://en.wikipedia.org/wiki/Music",eesti muusika
UCeG2BB36N7yRJttBDOFV1OA,eesti-muusika,Eestis filmitud muusika,@muusika_,7,743,6,False,2020-01-17T14:30:05.947291Z,,,,UUeG2BB36N7yRJttBDOFV1OA,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Music",eesti muusika
UCFPNsFTsDouARk-hz5qevVw,Expert Eesti OÜ kontor,,@experteestioukontor1353,16,374705,35,False,2014-11-01T08:08:55Z,EE,,,UUFPNsFTsDouARk-hz5qevVw,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Technology",eesti tech
UCKMutZhzazmX6eOwU03Vt0Q,VG ajalugu ja ühiskond,Värska Gümnaasiumi ajaloo- ja ühiskonnaõpetuse kanal,@vgajalugujauhiskond1573,19,12152,23,False,2020-02-27T14:41:07.052728Z,,,,UUKMutZhzazmX6eOwU03Vt0Q,https://en.wikipedia.org/wiki/Knowledge,eesti ajalugu
UCkXS793O__d2VP5Px_Eu7zQ,TIIT,Eesti parimad filmid,@tiitfilmid,44,2322,16,False,2023-10-29T18:57:36.829661Z,,,,UUkXS793O__d2VP5Px_Eu7zQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology),eesti poliitika
UChNP8X_vdofZMIJWgDPW0cA,Monestro P2P,"MONESTRO is the Baltic peer-to-peer (P2P) lending marketplace, enabling investors to fund loans or buy loan contracts provided by loan originators.

We are excited about the relaunch of our P2P lending platform and the investor protection; we are only working with solid loan originators having more rigorous risk assessments, all backed up with Voluntary Reserve and BuyBack Guarantees.

At MONESTRO, investors receive higher-quality, more secure, and lower-risk loan investment opportunities. Rathe",@monestrop2p709,37,80164,38,False,2021-12-10T14:08:05.151921Z,,,,UUhNP8X_vdofZMIJWgDPW0cA,"https://en.wikipedia.org/wiki/Business, https://en.wikipedia.org/wiki/Knowledge",eesti investeerimine
UCvTQmJMw2zb8KuSZTV_jSCw,TVPlay Eesti,,@tvplayeesti8239,57,27443,19,False,2018-10-10T08:30:24Z,,,,UUvTQmJMw2zb8KuSZTV_jSCw,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Television_program, https://en.wikipedia.org/wiki/Entertainment",eesti meelelahutus
UCFpBIMHctUMi-mLCiDs1x8w,Eesti Raamatukoguhoidjate Ühing - ERÜ,,@eestiraamatukoguhoidjateuh7507,85,7729,105,False,2020-05-19T07:51:18.849585Z,,,,UUFpBIMHctUMi-mLCiDs1x8w,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Knowledge",eesti ajalugu
UC7cnF21H-rnHjSnZGYaYGvw,E-Kaubamaja | Soodne Kaubamaja Internetis,"Tere tulemast E-Kaubamaja YouTube kanalile! 
Siit leiad maailma suurimate internetikaubamajade soodsaimad pakkumised – ideaalne koht neile, kes otsivad parimaid pakkumisi ja usaldusväärseid tooteid parima hinnaga. E-Kaubamaja toob sinuni odava e-poe kogemuse, kus kvaliteet ja soodne hind saavad kokku!

E-Kaubamaja Tootemaailm pole lihtsalt tavaline e-pood. Meie kaudu jõuab kaup otse välismaistelt tarnijatelt sinuni ja seda ilma postikuludeta! Seega saad tellida oma lemmiktooted mugavalt koju, ka",@e-kaubamaja,126,161520,703,False,2021-02-13T21:27:22.300523Z,EE,,epood e-pood internetipood e-kaubamaja ekaubamaja veebikaubamaja veebipood internetikaubamaja,UU7cnF21H-rnHjSnZGYaYGvw,https://en.wikipedia.org/wiki/Lifestyle_(sociology),eesti loodus
UCVR8NsZoENSvzi9fRFNHfVA,taavi,,@t2hema,223,468856,19,False,2007-08-25T02:14:14Z,,,,UUVR8NsZoENSvzi9fRFNHfVA,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Electronic_music",võrumaa
UCbZfPRd7OOfPvLaFOlkgDwg,Ehitame Kodu,Oleme paar kes Hakkasid ise oma tulevast kodu ehitama ja kutsume teid kaasa.,@ehitamekodu2165,33,5178,15,False,2021-03-12T16:48:32.428163Z,EE,,,UUbZfPRd7OOfPvLaFOlkgDwg,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Knowledge",vaatame
UCQ4oVB5dWZlwq6XuE9LB0Sg,Vee ja maismaa ökosüsteemide rakendusbioloogia EMÜ,"Eesti Maaülikooli ""Vee ja maismaa ökosüsteemide rakendusbioloogia"" õppekava õppevideod.
Õppevideote loomine on rahastatud ASTRA projekti ""Väärtusahelapõhine biomajandus"" raames",@veejamaismaaokosusteemider1787,32,2447,18,False,2018-12-30T12:16:11Z,,,,UUQ4oVB5dWZlwq6XuE9LB0Sg,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",eesti loodus
UCEMWBOh4eeq5VzY6nud672Q,Laste ja noorte kultuuriaasta 2017,"2017. aasta on Eesti laste ja noorte kultuuriaasta, mille jooksul innustatakse lapsi ja noori kultuurist osa saama ning ka ise elamusi looma. Teema-aasta tunnuslause on “Mina ka!” ning ning märksõnad iseolemine ja koostegutsemine kõnetavad ka täiskasvanut, kutsudes üles mõtestama ning väärtustama last ja noort nii looja kui ka publikuna.
www.minaka.ee",@lastejanoortekultuuriaasta988,29,23874,24,False,2016-12-26T06:19:39Z,,,minaka2017 lapsed noored kultuur,UUEMWBOh4eeq5VzY6nud672Q,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",eesti meelelahutus
